"","N_groups","model","N_fac","bias","SD","N","SE"
"1504",192,"Bay.","5000",-0.342607142857143,2.0711754640566,28,0.391415371390896
"1505",192,"Freq.","5000",-0.34375,2.07105595941709,28,0.39139278713685
"1506",192,"MAIHDA","5000",-0.158857142857143,1.73787308734696,28,0.328427142808007
"1507",193,"Bay.","5000",-0.490387096774194,1.97453884366991,31,0.354637645380932
"1508",193,"Freq.","5000",-0.485258064516129,1.9695629797452,31,0.353743953837892
"1509",193,"MAIHDA","5000",-0.322838709677419,1.66445502786496,31,0.29894494798967
"1510",194,"Bay.","5000",-0.626228571428571,1.50966042316718,35,0.255179185966999
"1511",194,"Freq.","5000",-0.620628571428571,1.50243549505685,35,0.253957950220488
"1512",194,"MAIHDA","5000",-0.3944,1.32558939610229,35,0.22406550362777
"1513",195,"Bay.","5000",0.213763157894737,2.00928846400385,38,0.325949630092351
"1514",195,"Freq.","5000",0.214184210526316,2.01810452753773,38,0.327379784447596
"1515",195,"MAIHDA","5000",0.288763157894737,1.84880843195433,38,0.299916331230168
"1516",196,"Bay.","5000",-0.275583333333333,1.84116966406794,24,0.375827183904831
"1517",196,"Freq.","5000",-0.269541666666667,1.83376656755307,24,0.374316033156663
"1518",196,"MAIHDA","5000",-0.0125833333333333,1.56831795569168,24,0.320131562157454
"1519",197,"Bay.","5000",0.07435,1.4031175542529,20,0.313746623173273
"1520",197,"Freq.","5000",0.0746,1.40024446737741,20,0.313104181417388
"1521",197,"MAIHDA","5000",0.20315,1.2915848801498,20,0.288807159072588
"1522",198,"Bay.","5000",0.131352941176471,1.76212050085587,34,0.302201172747391
"1523",198,"Freq.","5000",0.117088235294118,1.76866063633589,34,0.303322796728854
"1524",198,"MAIHDA","5000",0.294117647058823,1.55389931354925,34,0.266491533727613
"1525",199,"Bay.","5000",0.8365,1.75719257360733,28,0.33207818252961
"1526",199,"Freq.","5000",0.830857142857143,1.75153449579136,28,0.331008906329632
"1527",199,"MAIHDA","5000",0.823785714285714,1.54315612990709,28,0.291629096705647
"1528",200,"Bay.","5000",0.391714285714286,1.5726759617519,35,0.265830756076776
"1529",200,"Freq.","5000",0.392657142857143,1.56414456874445,35,0.264388687456975
"1530",200,"MAIHDA","5000",0.449028571428571,1.30465682857069,35,0.220527253925427
"1531",201,"Bay.","5000",0.2104,1.87187219114981,25,0.374374438229962
"1532",201,"Freq.","5000",0.2148,1.87589076618727,25,0.375178153237454
"1533",201,"MAIHDA","5000",0.3526,1.61408258256303,25,0.322816516512606
"1534",202,"Bay.","5000",0.0255238095238095,1.71609372177185,21,0.374482351412285
"1535",202,"Freq.","5000",0.0105714285714286,1.71384866809846,21,0.373992440536211
"1536",202,"MAIHDA","5000",0.206047619047619,1.55781913186963,21,0.339944004325856
"1537",203,"Bay.","5000",0.0641304347826087,1.30454900964934,23,0.272017272355769
"1538",203,"Freq.","5000",0.0658260869565217,1.29373784235566,23,0.269762988142255
"1539",203,"MAIHDA","5000",0.178739130434783,1.26175671972169,23,0.263094463095345
"1540",204,"Bay.","5000",0.505514285714286,1.91803639435857,35,0.324207323883258
"1541",204,"Freq.","5000",0.4966,1.91067018116065,35,0.322962206598166
"1542",204,"MAIHDA","5000",0.550085714285714,1.71128999109252,35,0.289260803409234
"1543",205,"Bay.","5000",0.05124,2.31407174118119,25,0.462814348236238
"1544",205,"Freq.","5000",0.05464,2.2931860274881,25,0.458637205497621
"1545",205,"MAIHDA","5000",0.23528,2.07268980875898,25,0.414537961751796
"1546",206,"Bay.","5000",-0.748878787878788,1.50832694477971,33,0.262566018962071
"1547",206,"Freq.","5000",-0.74230303030303,1.5145162694085,33,0.263643442085399
"1548",206,"MAIHDA","5000",-0.420878787878788,1.29116189819421,33,0.224762436696958
"1549",207,"Bay.","5000",-0.325823529411765,2.15091689357491,34,0.368879204007218
"1550",207,"Freq.","5000",-0.320647058823529,2.15666909112813,34,0.369865697749055
"1551",207,"MAIHDA","5000",-0.128235294117647,1.90287941398585,34,0.326341127195379
"1552",208,"Bay.","5000",0.443833333333333,1.39601808468,24,0.284960998263624
"1553",208,"Freq.","5000",0.436333333333333,1.38296734114247,24,0.282297026394383
"1554",208,"MAIHDA","5000",0.454416666666667,1.32658112115863,24,0.270787237437323
"1555",209,"Bay.","5000",-0.116230769230769,1.54824316714636,26,0.303635466194845
"1556",209,"Freq.","5000",-0.111653846153846,1.5496764034419,26,0.303916546957866
"1557",209,"MAIHDA","5000",0.0709615384615385,1.43540234027312,26,0.281505559342668
"1558",210,"Bay.","5000",-0.145111111111111,2.42421528574382,18,0.57139302253518
"1559",210,"Freq.","5000",-0.140111111111111,2.43304920984273,18,0.573475198413456
"1560",210,"MAIHDA","5000",0.115,2.09532513270965,18,0.493872870043198
"1561",211,"Bay.","5000",-0.110052631578947,1.55844414841941,19,0.357531608005921
"1562",211,"Freq.","5000",-0.107315789473684,1.55250128118149,19,0.356168220757239
"1563",211,"MAIHDA","5000",0.0978947368421052,1.39542736961106,19,0.32013299406239
"1564",212,"Bay.","1000",4.258,NA,1,NA
"1565",212,"Bay.","5000",0.35292,1.23521920861576,25,0.247043841723151
"1566",212,"Freq.","1000",4.271,NA,1,NA
"1567",212,"Freq.","5000",0.36608,1.22296068075252,25,0.244592136150504
"1568",212,"MAIHDA","1000",3.898,NA,1,NA
"1569",212,"MAIHDA","5000",0.36008,1.13536473287956,25,0.227072946575911
"1570",213,"Bay.","5000",-0.2355,1.73699351572889,20,0.388403557764615
"1571",213,"Freq.","5000",-0.22755,1.73513534964248,20,0.387988059196346
"1572",213,"MAIHDA","5000",-0.09825,1.54076672215662,20,0.344525912821174
"1573",214,"Bay.","5000",0.74975,1.12730387328673,12,0.325424597350302
"1574",214,"Freq.","5000",0.744333333333333,1.13044949493821,12,0.326332660103927
"1575",214,"MAIHDA","5000",0.873416666666667,1.05866712583953,12,0.30561087504283
"1576",215,"Bay.","5000",0.3848125,1.27842205961099,16,0.319605514902747
"1577",215,"Freq.","5000",0.3911875,1.2807648870239,16,0.320191221755974
"1578",215,"MAIHDA","5000",0.438,1.17573466394421,16,0.293933665986052
"1579",216,"Bay.","5000",-0.300285714285714,1.41204033656547,14,0.377383653980924
"1580",216,"Freq.","5000",-0.265,1.40536636340301,14,0.375599959625037
"1581",216,"MAIHDA","5000",0.0122857142857143,1.26846608933003,14,0.33901182235814
"1582",217,"Bay.","5000",-0.0302666666666667,1.78908765522968,15,0.461940446240655
"1583",217,"Freq.","5000",-0.0614666666666667,1.79393796144789,15,0.463192789921131
"1584",217,"MAIHDA","5000",0.0502666666666667,1.63213639427709,15,0.421415804918279
"1585",218,"Bay.","5000",0.1543125,1.51260158749751,16,0.378150396874379
"1586",218,"Freq.","5000",0.17175,1.49415142026057,16,0.373537855065142
"1587",218,"MAIHDA","5000",0.26175,1.32162896961792,16,0.330407242404481
"1588",219,"Bay.","5000",0.134444444444444,2.23830310230267,9,0.746101034100892
"1589",219,"Freq.","5000",0.139111111111111,2.21632355740562,9,0.738774519135207
"1590",219,"MAIHDA","5000",0.129444444444445,2.13785868985248,9,0.712619563284161
"1591",220,"Bay.","1000",-2.356,NA,1,NA
"1592",220,"Bay.","5000",-0.1568,1.10357487789054,10,0.348981018267629
"1593",220,"Freq.","1000",-2.325,NA,1,NA
"1594",220,"Freq.","5000",-0.1642,1.10562358472995,10,0.349628876254681
"1595",220,"MAIHDA","1000",-2.925,NA,1,NA
"1596",220,"MAIHDA","5000",-0.0895,0.921013360984037,10,0.291249997615641
"1597",221,"Bay.","1000",3.95,NA,1,NA
"1598",221,"Bay.","5000",0.710333333333333,0.519151487204522,6,0.211942707143018
"1599",221,"Freq.","1000",4.045,NA,1,NA
"1600",221,"Freq.","5000",0.7035,0.561193282212109,6,0.229106198082898
"1601",221,"MAIHDA","1000",3.742,NA,1,NA
"1602",221,"MAIHDA","5000",0.5725,0.612989641021771,6,0.250251973019195
"1603",222,"Bay.","1000",-5.839,NA,1,NA
"1604",222,"Bay.","5000",0.683153846153846,0.903217659828262,13,0.250507506570414
"1605",222,"Freq.","1000",-5.735,NA,1,NA
"1606",222,"Freq.","5000",0.694846153846154,0.903596318990016,13,0.250612527726078
"1607",222,"MAIHDA","1000",-6.185,NA,1,NA
"1608",222,"MAIHDA","5000",0.825538461538462,0.935889115172004,13,0.259568937915483
"1609",223,"Bay.","1000",2.604,NA,1,NA
"1610",223,"Bay.","5000",-0.7698,1.8724226018717,10,0.592112016429324
"1611",223,"Freq.","1000",2.553,NA,1,NA
"1612",223,"Freq.","5000",-0.7538,1.87443560690797,10,0.592748584514923
"1613",223,"MAIHDA","1000",2.199,NA,1,NA
"1614",223,"MAIHDA","5000",-0.5903,1.78456387762762,10,0.564328648336529
"1615",224,"Bay.","1000",2.333,NA,1,NA
"1616",224,"Bay.","5000",-0.1005,0.981751037687254,6,0.400798182796945
"1617",224,"Freq.","1000",2.437,NA,1,NA
"1618",224,"Freq.","5000",-0.0976666666666666,0.958484359114256,6,0.391299601044746
"1619",224,"MAIHDA","1000",1.637,NA,1,NA
"1620",224,"MAIHDA","5000",0.0416666666666667,0.739320138144949,6,0.301826182503183
"1621",225,"Bay.","1000",0.727,1.06207438534219,2,0.751
"1622",225,"Bay.","5000",0.285625,1.66372687812633,8,0.588216278782728
"1623",225,"Freq.","1000",0.652,1.08470180234016,2,0.767
"1624",225,"Freq.","5000",0.282,1.68155718648774,8,0.594520244759227
"1625",225,"MAIHDA","1000",0.372,0.463862048458375,2,0.328
"1626",225,"MAIHDA","5000",0.29225,1.48311937194164,8,0.524361882604534
"1627",226,"Bay.","1000",1.1858,2.5747459486326,5,1.15146139318694
"1628",226,"Bay.","5000",-0.3354,2.06948998547951,5,0.925504057257449
"1629",226,"Freq.","1000",1.1904,2.491845561025,5,1.1143872127766
"1630",226,"Freq.","5000",-0.2984,2.02226724247811,5,0.904385404570419
"1631",226,"MAIHDA","1000",0.7662,2.18098594676811,5,0.975366566989047
"1632",226,"MAIHDA","5000",-0.124,1.77033711478916,5,0.791718826351881
"1633",227,"Bay.","1000",-2.485,1.95317459537032,3,1.12766587841139
"1634",227,"Bay.","5000",-0.78275,1.67583678103408,4,0.83791839051704
"1635",227,"Freq.","1000",-2.543,1.94850121888594,3,1.12496770324011
"1636",227,"Freq.","5000",-0.80075,1.65624240878763,4,0.828121204393817
"1637",227,"MAIHDA","1000",-2.72966666666667,1.2798501214335,3,0.738921812132004
"1638",227,"MAIHDA","5000",-0.7535,1.49381000576825,4,0.746905002884124
"1639",228,"Bay.","1000",1.796,NA,1,NA
"1640",228,"Bay.","5000",-2.238,2.58771250335117,3,1.49401651039516
"1641",228,"Freq.","1000",1.777,NA,1,NA
"1642",228,"Freq.","5000",-2.189,2.56448415865647,3,1.48060561933285
"1643",228,"MAIHDA","1000",1.604,NA,1,NA
"1644",228,"MAIHDA","5000",-1.67533333333333,2.66468278287179,3,1.53845532199599
"1645",229,"Bay.","1000",-0.8996,1.91843198993345,5,0.857948867940275
"1646",229,"Bay.","5000",1.05,1.37829290549336,4,0.689146452746681
"1647",229,"Freq.","1000",-0.8982,1.87595487685605,5,0.838952525474475
"1648",229,"Freq.","5000",1.01525,1.29673908323918,4,0.648369541619592
"1649",229,"MAIHDA","1000",-1.3268,1.8421215215072,5,0.823821788981088
"1650",229,"MAIHDA","5000",1.06925,1.20072266434288,4,0.60036133217144
"1651",230,"Bay.","1000",-0.00633333333333338,1.9905738703533,3,1.14925835989032
"1652",230,"Bay.","5000",-0.2406,2.26060595858721,5,1.01097371874842
"1653",230,"Freq.","1000",-0.0233333333333334,1.99286962276345,3,1.15058381316231
"1654",230,"Freq.","5000",-0.2288,2.18981430719593,5,0.979314729798342
"1655",230,"MAIHDA","1000",-0.651333333333333,1.67824084485313,3,0.968932803540977
"1656",230,"MAIHDA","5000",-0.177,2.01255645883538,5,0.900042610102433
"1657",231,"Bay.","1000",1.11533333333333,2.46743515956685,6,1.00732618572359
"1658",231,"Bay.","5000",-0.67775,1.11136773841965,4,0.555683869209823
"1659",231,"Freq.","1000",1.07983333333333,2.43688148391888,6,0.994852699872923
"1660",231,"Freq.","5000",-0.6465,1.13130971297283,4,0.565654856486415
"1661",231,"MAIHDA","1000",0.645666666666667,2.3299372237609,6,0.951192888488508
"1662",231,"MAIHDA","5000",-0.19575,1.14079340081074,4,0.57039670040537
"1663",232,"Bay.","1000",-1.3575,3.78559458121618,4,1.89279729060809
"1664",232,"Bay.","5000",-0.143,0.642621194795192,4,0.321310597397596
"1665",232,"Freq.","1000",-1.30675,3.72900374318217,4,1.86450187159109
"1666",232,"Freq.","5000",-0.145,0.629740158054627,4,0.314870079027314
"1667",232,"MAIHDA","1000",-1.60575,3.62818148893722,4,1.81409074446861
"1668",232,"MAIHDA","5000",-0.06,0.558454414731707,4,0.279227207365853
"1669",233,"Bay.","1000",-1.26157142857143,2.31600502713493,7,0.875367619567776
"1670",233,"Bay.","5000",-1.023,0.51618795026618,2,0.365
"1671",233,"Freq.","1000",-1.242,2.3201110605601,7,0.876919554327479
"1672",233,"Freq.","5000",-1.0265,0.526794551983978,2,0.3725
"1673",233,"MAIHDA","1000",-1.70442857142857,2.06313078088802,7,0.779790138347457
"1674",233,"MAIHDA","5000",-0.695,0.455376767084137,2,0.322
"1675",234,"Bay.","1000",-0.4715,0.633823056275698,4,0.316911528137849
"1676",234,"Freq.","1000",-0.40975,0.515713987270722,4,0.257856993635361
"1677",234,"MAIHDA","1000",-0.4915,0.646513469826164,4,0.323256734913082
"1678",235,"Bay.","1000",-0.582,3.85590806425672,7,1.45739625947882
"1679",235,"Bay.","5000",0.44325,1.83310362954926,4,0.916551814774629
"1680",235,"Freq.","1000",-0.487142857142857,3.8114843315333,7,1.44060566675091
"1681",235,"Freq.","5000",0.478,1.87102111158586,4,0.935510555792932
"1682",235,"MAIHDA","1000",-0.793857142857143,3.87141237916136,7,1.46325633969112
"1683",235,"MAIHDA","5000",0.43025,1.57589284216916,4,0.787946421084581
"1684",236,"Bay.","1000",-0.0382727272727273,2.66817653429862,11,0.804485494427216
"1685",236,"Freq.","1000",-0.0498181818181819,2.70154162722627,11,0.814545448457792
"1686",236,"MAIHDA","1000",-0.306727272727273,2.58181688316229,11,0.778447079895832
"1687",237,"Bay.","1000",1.3742,1.15830811962966,5,0.518011138876376
"1688",237,"Freq.","1000",1.327,1.09241910455649,5,0.488544675541552
"1689",237,"MAIHDA","1000",1.1166,1.08503308705311,5,0.48524154809744
"1690",238,"Bay.","1000",1.63966666666667,2.63450023723666,9,0.878166745745552
"1691",238,"Freq.","1000",1.59866666666667,2.63645837251416,9,0.878819457504719
"1692",238,"MAIHDA","1000",1.19622222222222,2.4650332542269,9,0.821677751408965
"1693",239,"Bay.","1000",-0.249555555555556,3.34952944871034,9,1.11650981623678
"1694",239,"Bay.","5000",0.741,NA,1,NA
"1695",239,"Freq.","1000",-0.221,3.304874581584,9,1.101624860528
"1696",239,"Freq.","5000",0.744,NA,1,NA
"1697",239,"MAIHDA","1000",-0.247777777777778,3.11027493872237,9,1.03675831290746
"1698",239,"MAIHDA","5000",0.791,NA,1,NA
"1699",240,"Bay.","1000",1.02175,2.69574662030931,12,0.778195018451303
"1700",240,"Freq.","1000",0.96825,2.72633807431407,12,0.787026010553577
"1701",240,"MAIHDA","1000",0.679,2.60011552190912,12,0.750588698249177
"1702",241,"Bay.","1000",-0.368285714285714,3.41505814215303,21,0.745226782813882
"1703",241,"Freq.","1000",-0.365619047619048,3.41552367106701,21,0.745328369551334
"1704",241,"MAIHDA","1000",-0.627,3.26518670216574,21,0.712522153373226
"1705",242,"Bay.","1000",-0.520785714285714,3.55238689374583,14,0.94941533297593
"1706",242,"Bay.","5000",-0.446,NA,1,NA
"1707",242,"Freq.","1000",-0.531428571428571,3.54736968024925,14,0.948074426265894
"1708",242,"Freq.","5000",-0.441,NA,1,NA
"1709",242,"MAIHDA","1000",-0.728,3.32477691559322,14,0.888584007543203
"1710",242,"MAIHDA","5000",-0.404,NA,1,NA
"1711",243,"Bay.","1000",1.05477777777778,1.8186718902662,9,0.606223963422068
"1712",243,"Freq.","1000",1.09177777777778,1.78654224535678,9,0.595514081785593
"1713",243,"MAIHDA","1000",0.658777777777778,1.57927307469115,9,0.526424358230384
"1714",244,"Bay.","1000",-0.952631578947368,2.21343454112297,19,0.507796709626177
"1715",244,"Freq.","1000",-0.961789473684211,2.21072269679064,19,0.507174569868531
"1716",244,"MAIHDA","1000",-1.21973684210526,2.04065283241813,19,0.468157867124246
"1717",245,"Bay.","1000",0.296181818181818,2.4314898238809,11,0.733121766125479
"1718",245,"Bay.","5000",2.564,NA,1,NA
"1719",245,"Freq.","1000",0.277363636363636,2.4515785638126,11,0.73917874911316
"1720",245,"Freq.","5000",2.521,NA,1,NA
"1721",245,"MAIHDA","1000",-0.0753636363636364,2.48004654281839,11,0.747762167740607
"1722",245,"MAIHDA","5000",2.346,NA,1,NA
"1723",246,"Bay.","1000",0.646,2.91482992642796,21,0.636068036941841
"1724",246,"Bay.","5000",-1.319,NA,1,NA
"1725",246,"Freq.","1000",0.620952380952381,2.9396701426553,21,0.641488616519979
"1726",246,"Freq.","5000",-1.381,NA,1,NA
"1727",246,"MAIHDA","1000",0.33052380952381,2.9261611818054,21,0.638540719584032
"1728",246,"MAIHDA","5000",-2.029,NA,1,NA
"1729",247,"Bay.","1000",-0.40135,3.10623819324241,20,0.694575975439616
"1730",247,"Freq.","1000",-0.40515,3.09217658437344,20,0.691431704109212
"1731",247,"MAIHDA","1000",-0.7294,2.9827558151199,20,0.666964476289089
"1732",248,"Bay.","1000",0.529555555555556,2.75096222792811,27,0.529422927608262
"1733",248,"Bay.","5000",1.664,NA,1,NA
"1734",248,"Freq.","1000",0.528962962962963,2.71920343937877,27,0.52331094590223
"1735",248,"Freq.","5000",1.633,NA,1,NA
"1736",248,"MAIHDA","1000",0.202111111111111,2.6838639529508,27,0.51650985856816
"1737",248,"MAIHDA","5000",1.356,NA,1,NA
"1738",249,"Bay.","1000",0.18928,2.62313018357839,25,0.524626036715678
"1739",249,"Bay.","5000",2.286,NA,1,NA
"1740",249,"Freq.","1000",0.1776,2.62767325784619,25,0.525534651569238
"1741",249,"Freq.","5000",2.203,NA,1,NA
"1742",249,"MAIHDA","1000",-0.12352,2.56781525360892,25,0.513563050721785
"1743",249,"MAIHDA","5000",1.315,NA,1,NA
"1744",250,"Bay.","1000",0.706806451612903,2.40782577469599,31,0.432458275492126
"1745",250,"Freq.","1000",0.679709677419355,2.39821706264673,31,0.43073249986243
"1746",250,"MAIHDA","1000",0.288612903225806,2.28739175594416,31,0.410827687179905
"1747",251,"Bay.","1000",0.113178571428571,2.50249878164134,28,0.472927816604652
"1748",251,"Bay.","5000",0.686285714285714,1.37238572253888,7,0.518713046384796
"1749",251,"Freq.","1000",0.111892857142857,2.52415457558141,28,0.477020376976729
"1750",251,"Freq.","5000",0.686714285714286,1.36603437173517,7,0.516312461425375
"1751",251,"MAIHDA","1000",-0.278142857142857,2.53924200871756,28,0.479871633833912
"1752",251,"MAIHDA","5000",0.0477142857142857,1.32756201541092,7,0.501771277541856
"1753",252,"Bay.","1000",-0.424166666666667,1.99961565416152,30,0.365078200041572
"1754",252,"Bay.","5000",-0.17025,0.347706173849895,4,0.173853086924947
"1755",252,"Freq.","1000",-0.428066666666667,2.0119947544549,30,0.367338304199005
"1756",252,"Freq.","5000",-0.11425,0.405092067724528,4,0.202546033862264
"1757",252,"MAIHDA","1000",-0.792633333333333,2.05612277379527,30,0.375394941402586
"1758",252,"MAIHDA","5000",-0.523,0.420445795158742,4,0.210222897579371
"1759",253,"Bay.","1000",1.11414285714286,2.51885264465841,28,0.476018406213106
"1760",253,"Bay.","5000",-0.6255,1.13034326644608,6,0.461460706163952
"1761",253,"Freq.","1000",1.08421428571429,2.46041060043874,28,0.464973897990572
"1762",253,"Freq.","5000",-0.643833333333333,1.15421114475068,6,0.471204726678802
"1763",253,"MAIHDA","1000",0.81175,2.37720635332659,28,0.449249773284635
"1764",253,"MAIHDA","5000",-1.08483333333333,1.08253210883866,6,0.441941882805622
"1765",254,"Bay.","1000",-0.4369375,2.87592138321258,32,0.508395878057253
"1766",254,"Bay.","5000",-0.654,0.429920922961421,2,0.304
"1767",254,"Freq.","1000",-0.4313125,2.89064060806597,32,0.510997893984163
"1768",254,"Freq.","5000",-0.6905,0.444770165366338,2,0.3145
"1769",254,"MAIHDA","1000",-0.73040625,2.84967870129333,32,0.503756783471847
"1770",254,"MAIHDA","5000",-0.8945,0.188797510576808,2,0.1335
"1771",255,"Bay.","1000",0.452304347826087,2.36988650351144,23,0.494155495661458
"1772",255,"Bay.","5000",1.793,NA,1,NA
"1773",255,"Freq.","1000",0.471565217391304,2.37341171439089,23,0.494890552942414
"1774",255,"Freq.","5000",1.712,NA,1,NA
"1775",255,"MAIHDA","1000",0.185826086956522,2.49133944718634,23,0.519480185047336
"1776",255,"MAIHDA","5000",1.354,NA,1,NA
"1777",256,"Bay.","1000",0.56295652173913,3.40007257246426,23,0.708964140198916
"1778",256,"Bay.","5000",-0.70825,2.31339291641396,8,0.817907909372617
"1779",256,"Freq.","1000",0.557652173913043,3.3965392093704,23,0.708227383063749
"1780",256,"Freq.","5000",-0.738,2.29407753013836,8,0.81107888906426
"1781",256,"MAIHDA","1000",0.18295652173913,3.30826895793309,23,0.689821763306628
"1782",256,"MAIHDA","5000",-1.11375,2.22077050657134,8,0.785160942327841
"1783",257,"Bay.","1000",0.00155000000000002,3.23061932265235,20,0.722388441487498
"1784",257,"Bay.","5000",0.769625,1.30654964779103,8,0.461935057954965
"1785",257,"Freq.","1000",0.00835000000000007,3.23583787693226,20,0.723555345698913
"1786",257,"Freq.","5000",0.725,1.28210897687031,8,0.453293975882571
"1787",257,"MAIHDA","1000",-0.29225,3.17961544968802,20,0.710983628781097
"1788",257,"MAIHDA","5000",0.070125,1.23177658427632,8,0.435498787824293
"1789",258,"Bay.","1000",1.36714285714286,3.01203542247487,28,0.56922119057042
"1790",258,"Bay.","5000",-0.4722,1.89823857826144,5,0.848918099701025
"1791",258,"Freq.","1000",1.37371428571429,3.02104188376991,28,0.570923251768949
"1792",258,"Freq.","5000",-0.479,1.86316639085187,5,0.833233340667547
"1793",258,"MAIHDA","1000",1.10017857142857,2.99342162767046,28,0.565703513998445
"1794",258,"MAIHDA","5000",-0.9244,1.9052420581123,5,0.852050151106142
"1795",259,"Bay.","1000",-0.362291666666667,2.90527751393408,24,0.593037289193346
"1796",259,"Bay.","5000",-0.96425,2.2316181535678,4,1.1158090767839
"1797",259,"Freq.","1000",-0.368666666666667,2.86420547700279,24,0.58465349476181
"1798",259,"Freq.","5000",-0.974,2.1841030195483,4,1.09205150977415
"1799",259,"MAIHDA","1000",-0.643416666666667,2.76144626437208,24,0.56367785831886
"1800",259,"MAIHDA","5000",-1.45075,1.85383519134433,4,0.926917595672165
"1801",260,"Bay.","1000",-0.31071875,2.73349634592503,32,0.483218450638059
"1802",260,"Bay.","5000",-0.7023,1.52510400738223,10,0.482280233197809
"1803",260,"Freq.","1000",-0.29584375,2.73417313217979,32,0.483338090675599
"1804",260,"Freq.","5000",-0.7168,1.56866034847856,10,0.496053957638571
"1805",260,"MAIHDA","1000",-0.54796875,2.67595616296095,32,0.473046687246906
"1806",260,"MAIHDA","5000",-1.1599,1.39261643837937,10,0.440383985227034
"1807",261,"Bay.","1000",0.0789666666666666,2.59868987526717,30,0.474453688214705
"1808",261,"Bay.","5000",-0.503833333333333,1.39411182000106,6,0.569143767230897
"1809",261,"Freq.","1000",0.0687,2.59293835651557,30,0.473403609361316
"1810",261,"Freq.","5000",-0.488833333333333,1.34808507397221,6,0.550353426849006
"1811",261,"MAIHDA","1000",-0.276466666666667,2.5228523640068,30,0.460607716340587
"1812",261,"MAIHDA","5000",-0.779666666666667,1.33544489465746,6,0.545193095252601
"1813",262,"Bay.","1000",0.1540625,2.86206211399313,32,0.505945882245412
"1814",262,"Bay.","5000",0.294307692307692,1.2981804179065,13,0.360050466274243
"1815",262,"Freq.","1000",0.1790625,2.86089202125108,32,0.505739037117281
"1816",262,"Freq.","5000",0.302769230769231,1.28182169546874,13,0.355513373001133
"1817",262,"MAIHDA","1000",-0.2193125,2.7759356392732,32,0.490720728666873
"1818",262,"MAIHDA","5000",-0.207153846153846,1.19586501789526,13,0.331673280042695
"1819",263,"Bay.","1000",-0.574181818181818,2.35137175032471,22,0.501314141587574
"1820",263,"Bay.","5000",0.141444444444444,2.11180746702387,9,0.70393582234129
"1821",263,"Freq.","1000",-0.565090909090909,2.34541786121854,22,0.500044768165036
"1822",263,"Freq.","5000",0.144666666666667,2.10053802631611,9,0.700179342105372
"1823",263,"MAIHDA","1000",-0.944954545454545,2.29911294441331,22,0.490172526731374
"1824",263,"MAIHDA","5000",-0.198444444444444,1.97689953659203,9,0.658966512197343
"1825",264,"Bay.","1000",-0.0515833333333333,2.6809504952481,24,0.547246728251641
"1826",264,"Bay.","5000",0.618090909090909,1.33842978557304,11,0.403551764271055
"1827",264,"Freq.","1000",-0.0781666666666666,2.68669435919126,24,0.548419189569368
"1828",264,"Freq.","5000",0.648,1.34242199028472,11,0.404755459281505
"1829",264,"MAIHDA","1000",-0.425666666666667,2.61984316932981,24,0.534773247581162
"1830",264,"MAIHDA","5000",0.148545454545455,1.21550782503745,11,0.366489398671835
"1831",265,"Bay.","1000",0.197393939393939,2.57781439570659,33,0.448739887493457
"1832",265,"Bay.","5000",-0.336769230769231,1.56069328365346,13,0.432858435344986
"1833",265,"Freq.","1000",0.203666666666667,2.58329969064115,33,0.449694754777891
"1834",265,"Freq.","5000",-0.341846153846154,1.55616938057065,13,0.431603730381116
"1835",265,"MAIHDA","1000",-0.112454545454545,2.52418266587064,33,0.439403801678766
"1836",265,"MAIHDA","5000",-0.677615384615385,1.37300592002011,13,0.380803326626777
"1837",266,"Bay.","1000",-0.409115384615385,2.50905715083452,26,0.49206659126249
"1838",266,"Bay.","5000",0.334636363636364,1.99435625065971,11,0.601321034703476
"1839",266,"Freq.","1000",-0.415923076923077,2.46206527814478,26,0.482850726807673
"1840",266,"Freq.","5000",0.351363636363636,1.97747426141163,11,0.596230923426139
"1841",266,"MAIHDA","1000",-0.657153846153846,2.46306220290609,26,0.483046239838885
"1842",266,"MAIHDA","5000",-0.156818181818182,1.75860517559695,11,0.530239411075649
"1843",267,"Bay.","1000",-0.468166666666667,2.42213049752874,18,0.57090163324044
"1844",267,"Bay.","5000",-0.53075,2.31371164274839,20,0.517361651351812
"1845",267,"Freq.","1000",-0.493055555555556,2.40640770767457,18,0.567195736132087
"1846",267,"Freq.","5000",-0.5343,2.29584074956614,20,0.513365598154396
"1847",267,"MAIHDA","1000",-0.751111111111111,2.3474761638554,18,0.553305438045313
"1848",267,"MAIHDA","5000",-0.9278,2.01576793777145,20,0.450739413572153
"1849",268,"Bay.","1000",-0.1024,2.89926664774678,20,0.648295730925973
"1850",268,"Bay.","5000",0.765444444444444,1.15250641116559,9,0.384168803721862
"1851",268,"Freq.","1000",-0.0996,2.90278400668629,20,0.649082236294974
"1852",268,"Freq.","5000",0.781444444444444,1.13592089415495,9,0.37864029805165
"1853",268,"MAIHDA","1000",-0.4265,2.87839155560331,20,0.643627918419036
"1854",268,"MAIHDA","5000",0.297333333333333,1.31133538806821,9,0.437111796022736
"1855",269,"Bay.","1000",-0.5065625,1.85758549264899,16,0.464396373162248
"1856",269,"Bay.","5000",-0.3214,1.73596234323872,15,0.448223549667117
"1857",269,"Freq.","1000",-0.5018125,1.87131526717618,16,0.467828816794046
"1858",269,"Freq.","5000",-0.324466666666667,1.75279592433944,15,0.452569961617793
"1859",269,"MAIHDA","1000",-0.863375,1.7694727981332,16,0.4423681995333
